"Channel1","Channel2","Channel3","Channel4","Channel5","Channel6","Channel7","Channel8","Channel9","Channel10","Channel11","Channel12","Channel13","Channel14","Channel15","Channel16","Channel17","Channel18","Channel19","Channel20","Channel21","Channel22","Channel23","Channel24","Channel25","Channel26","Channel27","Channel28","Channel29","Channel30","Channel31","Channel32","Channel33","Channel34","Channel35","Channel36","Channel37","Channel38","Channel39","Channel40","Channel41","Channel42","Channel43","Channel44","Channel45","Channel46","Channel47","Channel48","Channel49","Channel50","Channel51","Channel52","Channel53","Channel54","Channel55","Channel56","Channel57","Channel58","Channel59","Channel60","Channel61","Channel62","Channel63","Channel64","Channel65","Channel66","Channel67","Channel68","Channel69","Channel70","Channel71","Channel72","Channel73","Channel74","Channel75","Channel76","Channel77","Channel78","Channel79","Channel80","Channel81","Channel82","Channel83","Channel84","Channel85","Channel86","Channel87","Channel88","Channel89","Channel90","Channel91","Channel92","Channel93","Channel94","Channel95","Channel96","Channel97","Channel98","Channel99","Channel100","Channel101","Channel102","Channel103","Channel104","Channel105","Channel106","Channel107","Channel108","Channel109","Channel110","Channel111","Channel112","Channel113","Channel114","Channel115","Channel116","Channel117","Channel118","Channel119","Channel120","Channel121","Channel122","Channel123","Channel124","Channel125","Channel126","Channel127","Channel128"
2,20,59,99,90,52,48,46,32,38,29,16,24,16,20,14,15,12,7,10,11,4,4,7,7,5,4,10,7,5,4,2,4,4,1,1,4,7,4,3,4,2,5,4,3,4,6,2,1,1,1,1,1,3,3,2,1,0,0,1,0,3,2,1,1,1,1,0,4,0,3,4,2,2,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,24,65,94,83,65,47,38,29,38,33,22,18,13,17,9,17,17,14,5,10,3,4,6,4,4,2,7,3,6,3,5,3,3,2,0,4,0,3,2,1,3,2,1,3,3,2,1,3,1,1,1,4,2,4,3,1,6,2,1,2,2,2,2,1,1,1,0,1,2,7,1,2,3,1,2,1,0,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,18,68,84,89,74,56,39,33,29,28,22,24,17,14,11,20,15,5,5,7,6,7,5,2,2,3,5,8,9,6,5,4,6,2,4,7,1,1,2,3,2,0,0,3,2,1,4,4,0,1,2,4,1,2,3,3,4,0,1,2,1,0,2,2,1,3,1,1,3,3,0,4,1,2,0,1,0,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5,23,65,94,82,65,80,43,44,33,29,22,21,18,18,23,15,16,7,5,6,6,5,6,11,6,7,4,4,9,9,2,7,2,1,4,4,1,1,0,1,2,4,4,0,1,0,1,3,4,1,1,2,6,2,4,2,1,0,4,1,1,2,1,1,1,1,1,1,2,5,2,2,2,1,1,1,3,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9,18,57,99,81,66,57,54,45,21,21,29,19,25,20,13,14,11,13,12,7,8,9,6,5,5,6,4,5,8,2,1,1,5,4,6,5,2,1,2,0,3,1,1,4,3,0,3,1,5,2,3,2,5,1,1,1,2,3,4,1,2,4,1,1,0,4,2,2,0,3,3,2,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,21,46,100,78,64,54,44,33,41,22,29,18,19,15,18,7,22,8,6,9,7,5,5,2,7,4,7,4,9,4,1,6,4,7,2,5,4,4,5,4,2,1,2,1,2,2,0,0,5,1,2,2,1,2,2,3,2,2,2,1,2,0,1,1,0,2,5,0,3,2,4,2,1,0,1,0,0,1,1,2,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8,16,49,83,84,66,52,35,38,37,28,30,24,19,24,10,9,11,7,7,2,4,11,2,6,3,6,4,7,3,3,3,3,1,1,3,5,2,3,4,3,3,3,4,3,2,1,2,1,1,0,0,5,2,2,2,1,1,0,2,1,1,4,0,1,3,0,2,0,2,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4,18,49,93,81,59,54,57,36,35,21,27,22,20,22,12,9,10,10,6,7,9,1,8,6,3,4,5,5,13,2,2,2,7,4,3,2,4,2,1,4,4,1,2,4,4,5,3,2,2,3,2,2,3,2,3,1,0,2,1,2,0,0,0,2,0,0,1,1,2,2,3,1,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,13,60,85,86,74,56,49,37,41,29,35,25,18,19,11,14,11,12,6,5,2,4,5,2,7,5,4,3,8,4,5,6,2,5,1,1,1,3,2,2,2,3,3,3,4,2,2,6,2,4,0,4,1,1,0,1,4,0,4,3,0,3,1,0,2,0,1,3,1,1,2,2,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18,53,99,80,69,62,33,46,31,30,31,18,24,15,16,13,7,5,8,8,5,9,8,3,5,3,6,9,10,4,6,3,4,7,2,3,4,4,4,1,3,0,2,5,2,3,0,3,2,3,2,1,4,0,2,2,1,1,1,1,0,0,0,2,1,1,1,1,4,3,2,5,1,0,2,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0
4,19,54,69,78,61,48,35,43,37,25,35,19,18,20,17,19,15,8,5,7,10,6,6,7,6,3,12,7,10,5,0,1,0,2,3,4,3,3,2,1,0,0,1,6,1,1,3,4,2,1,4,1,0,1,2,0,2,0,1,1,0,2,1,2,1,2,2,1,3,3,0,1,2,0,0,1,3,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7,22,48,100,80,75,52,54,31,28,26,28,20,15,14,15,16,7,9,8,8,5,6,7,6,5,4,4,6,9,3,2,6,4,2,2,2,1,3,2,3,4,3,2,2,1,1,3,2,1,2,3,1,0,3,2,3,1,3,0,3,1,1,1,2,0,1,0,2,1,2,1,1,1,0,2,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,18,61,87,86,64,40,54,38,34,19,29,18,26,13,14,20,17,11,13,11,6,7,5,7,8,2,5,11,4,7,1,2,7,1,6,4,1,4,3,2,3,1,1,0,3,3,1,2,1,1,3,3,0,4,0,2,0,2,0,0,1,0,0,1,1,2,2,3,4,2,4,2,1,1,0,0,2,0,0,0,0,1,1,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17,58,82,86,68,47,35,36,34,36,29,22,19,11,25,15,13,9,5,7,2,4,5,8,3,3,5,8,10,1,4,1,6,3,2,0,2,4,1,2,5,5,3,2,5,2,1,1,1,1,0,3,1,2,4,5,0,2,1,1,1,2,0,0,2,1,2,2,3,5,0,1,0,1,1,0,0,0,1,0,0,1,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2,19,55,80,77,67,50,52,25,35,19,27,19,16,16,19,13,15,11,8,5,6,5,2,9,6,4,4,7,5,8,5,2,3,2,1,2,4,1,1,1,4,3,4,5,3,3,2,0,1,1,5,1,1,2,3,4,1,1,1,1,1,3,0,1,0,0,0,1,0,1,2,2,0,1,1,1,0,0,0,0,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
3,17,62,106,80,77,47,50,33,35,32,33,20,17,15,14,16,15,4,11,4,12,8,6,6,6,7,3,6,12,6,3,1,5,2,3,0,5,3,2,1,2,1,1,3,1,1,2,0,2,3,2,1,1,2,1,1,1,0,1,1,1,2,1,1,3,0,0,3,4,2,0,1,0,0,2,3,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2,14,59,96,71,67,64,45,48,19,21,32,18,23,22,22,14,15,11,4,6,6,4,4,4,3,1,9,9,8,4,8,4,2,6,7,2,1,1,2,1,0,0,3,5,3,1,1,3,1,0,0,3,2,0,2,5,3,1,1,1,0,0,1,1,0,1,3,3,2,2,1,1,1,0,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,11,70,87,81,75,53,41,34,34,24,29,16,21,19,10,11,7,6,7,7,4,3,6,6,5,6,6,7,10,6,1,3,3,1,5,2,5,4,2,2,2,2,0,2,1,1,3,0,0,0,1,0,0,0,1,2,1,0,5,2,1,1,3,0,1,1,1,2,5,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5,17,65,88,87,76,67,54,50,26,33,26,24,17,15,12,11,12,10,15,8,4,7,7,8,7,7,7,8,8,4,3,4,0,2,4,2,2,4,4,1,0,1,2,2,3,2,1,2,3,3,0,3,3,2,2,0,1,2,2,1,1,0,0,0,0,0,2,1,2,2,2,1,0,0,1,1,1,1,0,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,69,88,86,53,55,36,35,34,33,34,23,15,14,13,15,11,3,7,11,6,11,3,5,4,4,3,10,12,2,5,0,6,4,2,3,2,4,1,1,0,1,4,4,4,0,3,0,2,3,2,2,4,3,3,0,1,0,1,1,0,4,0,2,1,1,1,2,3,2,1,0,1,0,0,0,1,0,0,0,0,1,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,22,78,95,75,69,61,58,44,25,32,28,20,21,19,17,21,6,10,10,16,10,11,11,10,6,9,12,14,10,7,8,3,4,9,11,6,4,8,4,4,4,6,15,16,4,7,3,4,9,1,3,3,7,9,8,14,10,15,4,3,6,5,10,11,16,10,2,0,2,1,2,2,1,1,0,0,2,1,0,0,0,1,0,1,2,0,1,1,1,2,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,25,70,119,84,67,71,62,44,42,47,32,38,25,25,23,22,13,16,8,20,12,7,7,16,17,15,8,15,17,9,10,10,11,12,11,18,14,12,12,7,10,11,13,9,11,14,13,14,7,14,12,7,10,33,36,39,33,24,10,8,6,18,36,23,34,19,7,6,2,3,1,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6,24,89,105,100,87,66,48,45,43,41,41,44,28,28,30,21,27,22,12,19,13,9,16,14,12,10,17,14,11,12,8,7,12,12,16,11,9,13,12,12,9,13,13,13,11,10,10,9,6,9,11,14,11,31,25,50,36,26,11,9,11,12,24,37,21,15,9,4,3,0,0,3,1,0,1,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,31,65,102,95,96,66,65,47,32,47,45,37,25,27,26,29,19,21,18,21,16,18,19,10,23,16,21,15,11,19,11,13,7,14,14,11,13,16,6,15,10,17,13,12,9,16,8,11,6,8,7,11,12,19,36,49,39,19,6,6,7,20,25,27,37,18,4,3,2,2,3,0,2,0,0,0,1,2,1,1,2,0,2,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21,88,116,115,87,73,61,54,61,60,31,44,31,29,28,25,29,22,10,14,22,22,16,17,18,13,9,24,18,7,17,11,9,13,8,10,8,9,16,12,13,14,11,12,20,11,9,8,10,7,3,10,13,23,30,37,32,22,9,4,10,18,29,31,29,15,6,3,2,2,2,1,2,0,1,0,1,0,0,1,0,0,1,0,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12,28,52,114,99,85,71,80,48,58,38,43,31,42,26,25,12,25,21,15,19,22,14,18,12,9,15,17,15,16,9,12,13,16,13,12,16,12,10,8,16,8,9,8,16,11,16,12,10,12,9,10,8,18,19,30,39,24,20,7,5,6,18,31,31,18,12,6,1,0,6,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6,24,89,123,112,81,82,67,52,55,61,51,37,25,27,29,29,28,18,23,16,19,13,9,15,15,16,22,19,17,12,16,14,21,10,13,9,9,11,9,16,16,9,9,13,14,12,13,8,18,12,12,7,14,17,39,35,28,18,11,3,11,15,35,39,22,16,8,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4,24,80,106,102,83,95,64,54,44,54,44,36,31,29,26,26,29,21,12,14,16,13,14,8,20,14,14,15,14,14,12,12,15,10,6,9,15,12,13,13,8,8,11,7,13,6,7,3,5,6,4,6,15,17,31,35,30,16,7,9,13,17,21,26,15,12,4,4,3,2,1,1,0,2,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
11,20,70,100,106,92,78,58,56,54,49,41,50,32,23,30,25,28,15,18,18,19,18,13,16,11,8,6,17,28,15,9,9,13,7,12,10,13,5,10,18,13,16,16,12,12,15,12,10,9,5,3,9,11,22,28,33,30,25,9,8,9,12,25,27,25,13,7,2,3,1,3,2,1,1,2,0,0,0,0,0,0,1,1,1,0,1,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,23,64,118,116,86,71,66,65,68,41,43,32,22,19,32,24,14,23,10,13,8,12,13,15,14,14,16,17,12,21,10,7,17,13,16,7,8,11,12,19,15,8,5,18,13,10,2,13,6,10,9,10,6,11,15,33,22,26,5,6,9,15,30,34,23,10,4,2,1,1,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,29,66,128,106,86,80,61,59,53,52,47,35,28,24,20,30,18,21,14,16,10,11,18,8,10,9,14,15,13,19,9,20,9,7,12,8,10,8,14,9,7,12,8,9,8,10,3,9,7,4,5,9,13,18,25,30,28,25,4,14,8,11,17,38,21,14,8,3,3,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
11,22,70,120,107,93,70,72,60,47,55,39,36,35,19,25,27,34,24,16,18,14,13,15,14,11,16,8,11,18,21,10,10,7,17,10,16,14,16,11,11,11,6,14,8,7,14,15,10,5,11,4,4,13,19,25,29,29,13,5,6,12,15,31,27,16,17,3,0,3,1,3,3,0,1,0,1,0,0,1,0,1,1,2,1,1,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,24,64,117,105,94,78,45,58,47,46,40,28,26,19,33,25,14,21,21,23,8,15,19,18,10,8,11,15,12,11,10,7,12,4,8,13,11,13,10,14,13,9,10,9,12,12,4,5,6,2,11,10,12,15,17,36,28,13,5,5,3,16,25,17,16,12,6,6,6,4,1,1,1,0,2,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26,78,116,102,95,101,40,47,56,51,39,37,27,22,21,19,23,19,15,14,13,17,11,11,13,11,7,17,13,7,13,9,7,9,11,6,9,10,14,13,8,9,13,4,15,4,9,6,10,8,4,9,9,19,20,18,23,13,8,8,11,11,15,21,16,10,2,3,2,2,1,2,1,3,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0
10,20,77,120,108,79,72,43,48,58,54,41,27,31,21,24,32,23,16,11,8,15,13,12,14,17,10,11,12,20,10,15,7,6,6,10,11,9,9,7,8,9,8,8,7,7,8,7,7,5,10,3,6,8,23,22,27,18,15,9,5,5,7,25,27,14,6,5,4,2,4,2,3,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
5,28,77,106,99,91,84,71,60,49,55,42,31,25,23,27,23,23,14,19,9,15,7,9,13,10,11,11,12,10,13,10,7,11,10,5,6,12,16,7,15,9,8,6,9,6,3,12,9,6,6,7,7,7,15,21,35,27,5,8,3,4,10,22,24,18,3,3,3,0,2,3,2,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,32,76,110,81,83,74,76,65,41,46,36,29,25,19,25,28,15,11,9,10,7,12,12,8,13,13,11,20,8,12,10,10,11,9,7,10,11,8,8,10,12,7,6,7,9,13,4,4,7,4,4,5,9,13,22,27,18,9,6,4,10,11,19,21,10,10,5,5,0,2,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6,30,62,102,88,74,72,54,50,40,52,40,29,25,19,22,23,19,15,14,22,17,17,10,13,7,7,9,13,11,5,9,11,6,13,4,6,7,9,6,8,5,10,4,7,10,11,7,4,7,5,8,12,7,12,26,17,18,11,9,5,4,11,17,24,15,14,5,3,2,5,3,2,0,0,0,2,0,1,0,3,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,26,78,104,103,78,64,55,42,42,38,43,39,29,26,21,21,13,11,14,12,7,9,9,10,9,10,14,9,10,7,7,10,7,9,7,6,9,5,7,5,9,7,6,3,7,8,3,5,3,11,5,3,9,16,14,26,20,15,4,4,2,8,13,11,10,5,5,1,4,3,1,1,0,0,0,1,0,1,0,2,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,18,80,83,85,90,71,48,40,46,32,34,35,24,16,24,22,12,14,10,13,12,9,3,11,15,5,9,13,12,8,1,3,8,9,6,6,7,6,7,8,8,5,7,7,13,11,7,2,5,3,6,9,6,13,12,22,18,11,6,4,2,9,17,13,12,8,2,0,4,0,3,1,0,1,0,0,0,2,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7,17,74,98,105,60,66,72,36,51,46,44,36,25,25,22,24,20,12,9,9,7,12,10,9,11,8,8,10,8,13,4,10,4,6,12,6,11,4,8,5,7,0,10,10,9,3,5,5,6,5,4,7,7,4,12,20,16,7,5,5,2,7,17,13,13,11,7,1,3,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,21,61,109,110,75,68,60,43,37,30,28,29,24,26,22,23,14,15,15,7,11,8,9,15,10,10,9,10,10,9,10,7,6,6,9,9,8,2,11,4,11,6,4,9,5,7,6,3,4,2,3,9,8,4,10,16,26,10,3,6,7,11,9,12,11,8,0,5,4,1,1,3,1,1,0,1,0,2,1,0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2,22,54,83,97,61,71,45,37,40,29,49,30,21,20,19,25,17,10,11,12,10,6,12,16,5,9,4,7,6,6,7,2,6,6,9,11,5,7,4,6,11,5,9,6,9,5,4,9,5,3,5,3,6,4,11,11,16,11,6,2,4,4,10,19,10,9,6,2,5,4,2,0,2,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,25,63,97,75,70,61,42,45,43,39,38,41,21,20,16,14,13,14,12,10,11,12,9,9,7,7,9,10,14,14,8,6,4,5,6,4,6,3,5,2,5,8,4,15,6,9,4,1,3,5,7,6,3,5,18,23,16,5,5,4,10,12,12,13,8,5,4,2,3,2,4,0,0,1,1,0,1,0,2,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5,23,72,92,95,78,44,55,43,41,42,36,31,28,24,16,19,18,10,16,9,11,12,5,9,5,6,7,10,17,10,5,6,4,6,5,8,5,9,3,4,2,2,2,6,7,7,5,3,6,2,5,1,5,8,11,22,11,9,4,4,3,10,15,17,13,2,5,4,3,3,1,3,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,18,63,78,83,81,62,47,40,39,39,35,24,17,18,15,14,17,9,10,9,12,9,3,12,5,6,14,11,11,6,9,9,2,3,8,3,3,2,7,3,4,5,5,7,6,5,4,4,1,3,2,3,1,8,13,16,9,12,2,0,5,7,13,9,15,2,3,1,1,2,2,2,0,0,0,0,1,0,0,1,0,1,0,4,2,0,0,0,2,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,69,98,84,66,67,55,46,51,40,38,21,15,27,21,27,20,7,12,3,9,11,11,9,5,9,3,8,11,4,2,11,6,8,3,7,9,4,6,8,7,5,10,5,8,4,4,6,3,4,3,5,5,10,14,13,16,9,2,4,3,7,10,11,9,3,4,1,2,3,5,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6,25,57,100,76,76,58,53,49,43,43,34,27,23,16,10,21,17,9,9,3,15,7,4,11,8,5,4,7,6,13,3,2,4,4,4,5,4,3,6,2,7,9,1,7,5,6,2,3,4,1,4,5,6,9,12,14,11,6,6,1,2,4,7,12,8,5,2,1,1,3,3,0,1,2,0,0,0,0,0,2,0,2,1,0,2,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,17,49,94,72,78,57,29,45,37,27,35,19,25,25,10,19,14,6,11,6,6,5,10,6,11,1,5,9,13,7,5,6,5,7,4,6,5,2,3,7,8,5,6,6,3,7,7,4,3,2,4,3,3,8,10,14,10,12,3,3,6,4,5,12,12,4,3,2,0,2,1,2,1,2,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3,23,74,96,85,68,72,59,52,40,31,31,25,28,15,20,11,11,11,7,10,12,6,15,7,9,3,7,9,10,4,8,2,5,0,5,4,6,7,8,4,2,7,7,5,7,1,5,5,4,2,7,1,5,3,10,5,11,5,2,2,3,5,12,7,5,4,6,3,4,2,2,0,0,2,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2,14,67,89,98,76,58,39,41,30,29,33,19,23,16,13,22,16,10,13,7,8,4,3,8,7,8,12,12,6,6,7,3,2,2,3,1,3,1,4,3,4,8,4,3,5,3,5,5,0,4,5,1,0,5,9,10,12,9,6,4,3,4,6,9,7,7,2,4,6,2,1,1,3,2,0,0,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4,13,58,76,85,79,59,52,48,33,36,29,19,25,18,14,12,21,7,8,6,9,5,6,3,5,2,9,9,7,11,1,2,3,7,5,7,4,3,2,6,10,6,5,7,4,3,6,3,1,6,3,1,8,5,6,12,8,5,5,1,2,5,11,8,3,5,2,2,1,1,4,0,0,2,2,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
